Step,Volumes,Density
193100,9.952812599999998e-20,1.1888494876312652
193200,9.9359778e-20,1.1908637879605566
193300,9.919432199999997e-20,1.192850147209031
193400,9.905912599999998e-20,1.1944781503523463
193500,9.897485899999999e-20,1.1954951266967706
193600,9.8891929e-20,1.1964976595815013
193700,9.884990199999999e-20,1.1970063622319018
193800,9.885097699999999e-20,1.1969933448406889
193900,9.889426899999999e-20,1.1964693484917714
194000,9.896077199999998e-20,1.1956653046320214
194100,9.908507199999998e-20,1.1941653693303065
194200,9.9248933e-20,1.1921937901337436
194300,9.941256899999999e-20,1.1902314042402424
194400,9.958862199999998e-20,1.188127310366841
194500,9.9740438e-20,1.1863188489306613
194600,9.983499099999999e-20,1.1851952949041684
194700,9.9862839e-20,1.1848647883924068
194800,9.982351899999999e-20,1.1853315008860787
194900,9.972890400000001e-20,1.186456050895736
195000,9.9582104e-20,1.18820507749063
195100,9.9395766e-20,1.1904326146045294
195200,9.919211899999999e-20,1.192876639725783
195300,9.897884199999998e-20,1.195447018868942
195400,9.878115999999999e-20,1.1978393612709144
195500,9.8632455e-20,1.1996453053916176
195600,9.8548084e-20,1.2006723702512572
195700,9.8520031e-20,1.201014254654467
195800,9.855426199999998e-20,1.200597104567634
195900,9.867983199999999e-20,1.199069345801075
196000,9.887586099999998e-20,1.1966920985901706
196100,9.906221499999999e-20,1.1944409036280887
196200,9.9224313e-20,1.1924896028254688
196300,9.9381803e-20,1.1905998686701225
196400,9.949362400000001e-20,1.1892617520897617
196500,9.954888299999999e-20,1.1886015998793276
196600,9.955319300000001e-20,1.1885501412295232
196700,9.9535219e-20,1.1887647687799832
196800,9.9496029e-20,1.189233005469997
196900,9.9432983e-20,1.189987044842052
197000,9.935161699999999e-20,1.1909616086067325
197100,9.926870099999999e-20,1.1919563810953866
197200,9.9169778e-20,1.1931453713650542
197300,9.904876800000001e-20,1.1946030626044735
197400,9.893724099999998e-20,1.1959496788474222
197500,9.886655199999999e-20,1.1968047757951545
197600,9.882259099999999e-20,1.1973371716189873
197700,9.8808352e-20,1.1975097165875208
197800,9.8821183e-20,1.197354231227934
197900,9.889022599999999e-20,1.196518264605847
198000,9.8995147e-20,1.1952501227156114
198100,9.9104908e-20,1.193926355292111
198200,9.9221155e-20,1.1925275572532892
198300,9.927612099999999e-20,1.191867293042201
198400,9.927783999999999e-20,1.1918466558095946
198500,9.926329699999998e-20,1.1920212724749613
198600,9.926592199999998e-20,1.1919897505208283
198700,9.925649599999999e-20,1.1921029491107564
198800,9.920585599999999e-20,1.19271146251689
198900,9.9153119e-20,1.1933458351421098
199000,9.9097893e-20,1.194010871653951
199100,9.9018694e-20,1.19496588795647
199200,9.8956813e-20,1.1957131400341277
199300,9.8938184e-20,1.1959382800072416
199400,9.896951099999999e-20,1.1955597274801126
199500,9.9015043e-20,1.1950099501547455
199600,9.905552299999999e-20,1.1945215977507886
199700,9.912058599999998e-20,1.1937375107931667
199800,9.919538299999999e-20,1.1928373884094987
199900,9.9266353e-20,1.191984575075504
200000,9.931790400000001e-20,1.1913658749785938
200100,9.9361516e-20,1.1908429577503628
200200,9.939135899999998e-20,1.1904853982326573
200300,9.9406044e-20,1.190309530877217
200400,9.937837099999999e-20,1.190640985652703
200500,9.9336189e-20,1.1911465780109602
200600,9.926027599999999e-20,1.1920575518045105
200700,9.9160423e-20,1.193257935174399
200800,9.904838499999998e-20,1.194607681892037
200900,9.892411199999999e-20,1.1961084027724203
201000,9.8814688e-20,1.197432932237766
201100,9.874633699999999e-20,1.1982617805863522
201200,9.8718669e-20,1.1985976188556593
201300,9.872725599999998e-20,1.1984933684371821
201400,9.8754184e-20,1.1981665667957926
201500,9.879967e-20,1.1976149474993185
201600,9.8882065e-20,1.1966170164427694
201700,9.900379899999999e-20,1.1951456691071016
201800,9.915211699999999e-20,1.1933578947184758
201900,9.930714300000001e-20,1.1914949723203696
202000,9.944260899999999e-20,1.1898718546292364
202100,9.9547731e-20,1.188615354778905
202200,9.964163199999999e-20,1.1874952188659456
202300,9.971373399999999e-20,1.186636552994796
202400,9.974279499999999e-20,1.1862908152914704
202500,9.971953699999999e-20,1.1865674988041712
202600,9.964228899999999e-20,1.1874873890141162
202700,9.951416099999999e-20,1.1890163210038016
202800,9.938244099999998e-20,1.1905922254415144
202900,9.926982e-20,1.19194294499577
203000,9.9153031e-20,1.193346894256818
203100,9.903077199999998e-20,1.1948201474184206
203200,9.893595199999999e-20,1.1959652604343465
203300,9.888307e-20,1.1966048546025116
203400,9.8853774e-20,1.1969594767317633
203500,9.887495699999999e-20,1.1967030397798302
203600,9.8933084e-20,1.195999930619771
203700,9.898692599999999e-20,1.1953493898780128
203800,9.9054534e-20,1.1945335243311528
203900,9.9164249e-20,1.1932118963559133
204000,9.9311121e-20,1.1914472458728966
204100,9.9456718e-20,1.1897030585706636
204200,9.960178599999999e-20,1.1879702799706824
204300,9.974454999999999e-20,1.1862699425682905
204400,9.987524699999998e-20,1.1847175867309745
204500,9.996362199999998e-20,1.1836702115495576
204600,9.9989141e-20,1.1833681179439273
204700,9.995844599999998e-20,1.1837315037890845
204800,9.987071099999998e-20,1.1847713950889966
204900,9.970732099999998e-20,1.1867128753765233
205000,9.950873599999999e-20,1.1890811435892423
205100,9.9297634e-20,1.1916090729815374
205200,9.9079617e-20,1.1942311161739754
205300,9.885892999999999e-20,1.1968970491588367
205400,9.867462599999998e-20,1.1991326078094282
205500,9.857469699999998e-20,1.20034821512056
205600,9.8548693e-20,1.2006649504727573
205700,9.8591219e-20,1.2001470597498138
205800,9.8695725e-20,1.1988762593313944
205900,9.885456099999999e-20,1.1969499475092504
206000,9.903043499999999e-20,1.1948242133845015
206100,9.920825300000001e-20,1.192682645061797
206200,9.937528799999999e-20,1.190677923871778
206300,9.949782899999999e-20,1.189211491237663
206400,9.956286999999999e-20,1.188434620255523
206500,9.9594761e-20,1.1880540744507635
206600,9.959218499999999e-20,1.1880848040436105
206700,9.9537365e-20,1.18873913931718
206800,9.9413243e-20,1.1902233347321742
206900,9.927150599999999e-20,1.1919227013640752
207000,9.9110895e-20,1.1938542336843996
207100,9.8963438e-20,1.1956330943150943
207200,9.886271099999999e-20,1.1968512738842454
207300,9.8787785e-20,1.19775903063319
207400,9.875554999999999e-20,1.1981499935952966
207500,9.8786837e-20,1.1977705248321695
207600,9.8882395e-20,1.1966130229754244
207700,9.900671099999999e-20,1.195110517306246
207800,9.916364999999998e-20,1.1932191039761042
207900,9.9293343e-20,1.1916605688258475
208000,9.941167999999999e-20,1.190242048016893
208100,9.951404499999999e-20,1.1890177069980423
208200,9.9585478e-20,1.1881648205775543
208300,9.961546599999999e-20,1.187807138301195
208400,9.9589315e-20,1.1881190426904733
208500,9.953441699999998e-20,1.1887743472692467
208600,9.945825099999999e-20,1.1896847210796015
208700,9.935179999999999e-20,1.1909594149275604
208800,9.921728399999999e-20,1.1925740841686414
208900,9.9078673e-20,1.1942424945477417
209000,9.898589599999998e-20,1.1953618281133709
209100,9.8942199e-20,1.1958897497315577
209200,9.894399699999998e-20,1.1958680181476802
209300,9.899041999999999e-20,1.1953071984137456
209400,9.904823899999999e-20,1.1946094427786849
209500,9.9122494e-20,1.193714532646848
209600,9.920798499999999e-20,1.1926858669692766
209700,9.927612999999999e-20,1.1918671849920015
209800,9.931602299999999e-20,1.1913884389027538
209900,9.932664499999999e-20,1.191261031720139
210000,9.932006800000001e-20,1.1913399173266774
210100,9.929002299999999e-20,1.1917004148543706
210200,9.924591699999998e-20,1.1922300199009699
210300,9.9230576e-20,1.1924143380967576
210400,9.9237573e-20,1.1923302638608462
210500,9.9221349e-20,1.1925252255943424
210600,9.920128399999999e-20,1.1927664323377105
210700,9.919566799999999e-20,1.1928339612572596
210800,9.9201624e-20,1.1927623442938795
210900,9.9190963e-20,1.192890541853092
211000,9.917168199999998e-20,1.1931224641324527
211100,9.916513799999999e-20,1.1932011993973124
211200,9.916719699999997e-20,1.1931764250632193
211300,9.916061e-20,1.1932556848934268
211400,9.916277299999999e-20,1.1932296568592329
211500,9.920011199999999e-20,1.1927805242800533
211600,9.922856199999999e-20,1.1924385400243933
211700,9.922965599999999e-20,1.1924253934730964
211800,9.9235933e-20,1.192349968634849
211900,9.926094099999999e-20,1.1920495655990204
212000,9.925628999999999e-20,1.192105423243202
212100,9.924228399999999e-20,1.1922736643183263
212200,9.923837699999998e-20,1.1923206039534484
212300,9.9227874e-20,1.1924468078394987
212400,9.920231499999999e-20,1.1927540360323243
212500,9.917844e-20,1.193041164995134
212600,9.916372199999998e-20,1.1932182376131466
212700,9.916002e-20,1.1932627847392525
212800,9.916286199999999e-20,1.1932285859195957
212900,9.9182144e-20,1.1929966103576062
213000,9.922305300000001e-20,1.1925047458477211
213100,9.928161099999998e-20,1.1918013860592975
213200,9.9349833e-20,1.1909829944052346
213300,9.9432901e-20,1.189988026196681
213400,9.950134800000001e-20,1.18916943316185
213500,9.9545294e-20,1.188644453649411
213600,9.957604899999999e-20,1.1882773296217044
213700,9.954909999999999e-20,1.188599008931271
213800,9.946489499999999e-20,1.1896052531900827
213900,9.9359578e-20,1.1908661850395539
214000,9.9268395e-20,1.1919600553630387
214100,9.918802299999999e-20,1.1929258999345111
214200,9.913989399999999e-20,1.1935050243245167
214300,9.913465899999999e-20,1.1935680496969279
214400,9.914401800000001e-20,1.1934553792241906
214500,9.9171779e-20,1.1931212971383722
214600,9.9184228e-20,1.1929715438224713
214700,9.9209013e-20,1.1926735084039188
214800,9.926121499999999e-20,1.1920462750733003
214900,9.9337718e-20,1.1911282439566406
215000,9.941600699999999e-20,1.190190243709949
215100,9.9457123e-20,1.1896982139730705
215200,9.947373899999999e-20,1.1894994879000176
215300,9.9486953e-20,1.1893414968694436
215400,9.9483803e-20,1.1893791555194164
215500,9.946932e-20,1.1895523323171404
215600,9.9450138e-20,1.1897817738573675
215700,9.943363099999999e-20,1.1899792898038692
215800,9.945059399999999e-20,1.18977631848031
215900,9.946887699999999e-20,1.189557630172099
216000,9.949227499999999e-20,1.1892778771015136
216100,9.950116099999998e-20,1.18917166805722
216200,9.9487259e-20,1.1893378387276705
216300,9.944640599999999e-20,1.1898264236919733
216400,9.9390688e-20,1.1904934353608658
216500,9.936410699999998e-20,1.1908119055505628
216600,9.933121899999999e-20,1.191206176579792
216700,9.930907e-20,1.1914718524702728
216800,9.934032e-20,1.191097044986366
216900,9.940885299999999e-20,1.1902758962524191
217000,9.945674099999999e-20,1.1897027834443117
217100,9.950042399999999e-20,1.189180476256061
217200,9.954570300000001e-20,1.1886395699068997
217300,9.958044599999999e-20,1.188224860933039
217400,9.957994699999997e-20,1.1882308151861138
217500,9.955054499999999e-20,1.188581756132023
217600,9.952482e-20,1.1888889786487429
217700,9.9481765e-20,1.18940352133881
217800,9.939320399999999e-20,1.1904632996839501
217900,9.9320945e-20,1.1913293978425195
218000,9.928184800000001e-20,1.1917985410585827
218100,9.927284399999999e-20,1.1919066366225994
218200,9.9305769e-20,1.1915114579093586
218300,9.936383199999999e-20,1.1908152012494848
218400,9.9404921e-20,1.1903229780746971
218500,9.943374599999999e-20,1.1899779135345057
218600,9.945053599999998e-20,1.1897770123632114
218700,9.946223099999999e-20,1.1896371156203
218800,9.949328099999999e-20,1.189265852032762
218900,9.951081099999999e-20,1.1890563488624366
219000,9.949808699999999e-20,1.1892084075948113
219100,9.948553599999999e-20,1.1893584369892725
219200,9.9463958e-20,1.1896164598637828
219300,9.945231599999998e-20,1.1897557177049554
219400,9.9435156e-20,1.1899610395341462
219500,9.938363e-20,1.1905779815045998
219600,9.9316175e-20,1.1913866155236041
219700,9.925555499999999e-20,1.192114250935376
219800,9.9225904e-20,1.1924704823047012
219900,9.921961199999999e-20,1.1925461026797806
220000,9.922008999999999e-20,1.1925403575021953
220100,9.922876699999999e-20,1.1924360765260744
220200,9.9269704e-20,1.1919443378213357
220300,9.935251199999999e-20,1.1909508800341153
220400,9.9472352e-20,1.1895160737729413
220500,9.9616016e-20,1.1878005801797975
220600,9.976969199999999e-20,1.185971002095506
220700,9.9908448e-20,1.1843238882061302
220800,1.0000457999999999e-19,1.1831854261074841
220900,1.0008447e-19,1.1822409770466886
221000,1.0011574e-19,1.1818717176739642
221100,1.0010282e-19,1.1820242586572485
221200,1.0004721e-19,1.1826812721714077
221300,9.996762199999998e-20,1.183622849406181
221400,9.9895018e-20,1.1844831100586015
221500,9.982820599999999e-20,1.1852758487916732
221600,9.975022899999999e-20,1.1862024056105174
221700,9.966855599999999e-20,1.1871744344324602
221800,9.960431599999998e-20,1.1879401049247706
221900,9.9551149e-20,1.1885745447297649
222000,9.948656099999999e-20,1.1893461831493
222100,9.9413503e-20,1.1902202218948061
222200,9.9367589e-20,1.1907701775877846
222300,9.932463499999999e-20,1.1912851388781847
222400,9.929252599999999e-20,1.1916703740621928
222500,9.9284242e-20,1.1917698037116504
222600,9.928694399999999e-20,1.1917373708269237
222700,9.9295858e-20,1.191630386032819
222800,9.932674999999999e-20,1.191259772417803
222900,9.939803399999999e-20,1.19040545208369
223000,9.945710899999999e-20,1.1896983814399833
223100,9.9517534e-20,1.1889760210497176
223200,9.9600565e-20,1.1879848432586702
223300,9.966984699999999e-20,1.187159057242257
223400,9.968927699999998e-20,1.186927673274228
223500,9.9687888e-20,1.186944211316825
223600,9.9695013e-20,1.186859382825899
223700,9.9677164e-20,1.187071911476133
223800,9.9672623e-20,1.1871259934636214
223900,9.968974e-20,1.1869221606957745
224000,9.973469699999998e-20,1.1863871366651868
224100,9.976065999999999e-20,1.1860783759850826
224200,9.978040599999999e-20,1.1858436575212972
224300,9.980310699999999e-20,1.1855739280742033
224400,9.9791939e-20,1.1857066090278092
224500,9.9712811e-20,1.1866475371955965
224600,9.9585883e-20,1.1881599884995746
224700,9.945117699999999e-20,1.189769343805755
224800,9.9370451e-20,1.1907358818367444
224900,9.931828e-20,1.1913613646954013
225000,9.928114399999999e-20,1.1918069920709213
225100,9.924709099999999e-20,1.192215916938059
225200,9.921937699999998e-20,1.1925489272120708
225300,9.917484199999999e-20,1.1930844477675093
225400,9.913995800000001e-20,1.1935042538549387
225500,9.911553699999999e-20,1.1937983204389035
225600,9.906361199999999e-20,1.1944240595628595
225700,9.8984382e-20,1.1953801115816431
225800,9.889849e-20,1.196418283029397
225900,9.884584899999999e-20,1.1970554433702116
226000,9.879003599999998e-20,1.1977317388567406
226100,9.873144699999997e-20,1.1984424942136218
226200,9.870602099999998e-20,1.1987512048530455
226300,9.871916099999999e-20,1.198591645243014
226400,9.875425199999998e-20,1.1981657417647191
226500,9.879766499999998e-20,1.1976392518993237
226600,9.890644799999999e-20,1.1963220193692528
226700,9.903235699999998e-20,1.1948010244772829
226800,9.913831599999998e-20,1.1935240215296778
226900,9.920445399999999e-20,1.192728318428122
227000,9.923608e-20,1.19234820238768
227100,9.923366699999997e-20,1.1923771959369396
227200,9.9197901e-20,1.1928071099004403
227300,9.918222999999999e-20,1.1929955759212107
227400,9.918437599999998e-20,1.1929697637055257
227500,9.916893499999998e-20,1.193155513871355
227600,9.9121513e-20,1.1937263467719665
227700,9.909210699999999e-20,1.1940805900918021
227800,9.906043099999999e-20,1.1944624145638938
227900,9.900020599999998e-20,1.1951890443541098
228000,9.895093699999998e-20,1.195784145025327
228100,9.891390899999999e-20,1.196231781720405
228200,9.889421999999999e-20,1.1964699413170963
228300,9.889439999999998e-20,1.1964677635942986
228400,9.891228599999998e-20,1.1962514100624466
228500,9.898908599999999e-20,1.1953233066522102
228600,9.9089313e-20,1.1941142593248173
228700,9.919622099999999e-20,1.1928273114355838
228800,9.930827499999999e-20,1.1914813906494701
228900,9.939810199999999e-20,1.1904046377062611
229000,9.946653199999998e-20,1.1895856749082194
229100,9.9511925e-20,1.1890430378067753
229200,9.952232400000001e-20,1.188918795746771
229300,9.952019799999999e-20,1.1889441940218004
229400,9.952451199999998e-20,1.188892657921297
229500,9.9524728e-20,1.1888900776498479
229600,9.953655300000001e-20,1.1887488368217851
229700,9.954182299999999e-20,1.1886859014024687
229800,9.950854099999999e-20,1.1890834737492533
229900,9.9472888e-20,1.1895096641810579
230000,9.941442199999998e-20,1.1902092193424412
230100,9.9314403e-20,1.1914078726325323
230200,9.918868899999999e-20,1.1929178900630495
230300,9.9062975e-20,1.1944317400118458
230400,9.894962899999999e-20,1.195799951912907
230500,9.8856483e-20,1.1969266760177983
230600,9.880917399999999e-20,1.1974997544256365
230700,9.881074999999999e-20,1.1974806546858514
230800,9.887592499999999e-20,1.196691324000256
230900,9.896344199999999e-20,1.195633045988841
231000,9.908402599999999e-20,1.1941779757717959
231100,9.921730699999998e-20,1.1925738077128016
231200,9.933522399999999e-20,1.1911581494999195
231300,9.946491599999999e-20,1.1896050020290572
231400,9.958963699999998e-20,1.1881152011830307
231500,9.968116199999999e-20,1.1870243005393537
231600,9.974708599999999e-20,1.1862397824834703
231700,9.974675699999999e-20,1.1862436951208348
231800,9.9705494e-20,1.1867346206619265
231900,9.961489599999999e-20,1.1878139349761505
232000,9.948970099999999e-20,1.1893086461281053
232100,9.9355793e-20,1.190911551579081
232200,9.9165505e-20,1.1931967834984554
232300,9.8970309e-20,1.1955500876530554
232400,9.8803163e-20,1.1975726080753102
232500,9.867093899999999e-20,1.1991774153482009
232600,9.859094399999999e-20,1.200150407323415
232700,9.857923099999999e-20,1.2002930069519409
232800,9.865311099999998e-20,1.1993941235162873
232900,9.879341099999998e-20,1.1976908217087474
233000,9.900827199999999e-20,1.1950916747643066
233100,9.9249634e-20,1.1921853696709852
233200,9.949293599999999e-20,1.1892699759106515
233300,9.970561999999998e-20,1.1867331209614864
233400,9.9871334e-20,1.1847640044539707
233500,9.996168499999999e-20,1.1836931480296675
233600,9.9954253e-20,1.183781160367433
233700,9.988248199999998e-20,1.184631771565308
233800,9.9761645e-20,1.1860666651998368
233900,9.960906599999999e-20,1.1878834563110952
234000,9.9426059e-20,1.1900699151718361
234100,9.9254589e-20,1.192125853243924
234200,9.9121119e-20,1.1937310917565407
234300,9.901483199999999e-20,1.1950124967136235
234400,9.896144999999999e-20,1.195657112946506
234500,9.895331099999999e-20,1.1957554568335769
234600,9.8980713e-20,1.1954244217254728
234700,9.9023608e-20,1.1949065883359853
234800,9.905392499999999e-20,1.1945408685218681
234900,9.9117448e-20,1.1937753038193637
235000,9.9215644e-20,1.192593797002416
235100,9.930363900000001e-20,1.191537015073536
235200,9.937815099999999e-20,1.1906436214535727
235300,9.943552099999999e-20,1.1899566715198284
235400,9.947361499999999e-20,1.1895009706845376
235500,9.949705699999998e-20,1.189220718357529
235600,9.951508099999998e-20,1.1890053287501219
235700,9.9528764e-20,1.188841866859715
235800,9.952907e-20,1.1888382117907863
235900,9.948937699999999e-20,1.1893125192652478
236000,9.9404925e-20,1.1903229301767493
236100,9.931056300000001e-20,1.1914539403024025
236200,9.920631599999998e-20,1.1927059321505298
236300,9.9096171e-20,1.1940316200511925
236400,9.903034099999999e-20,1.1948253475164747
236500,9.9013408e-20,1.1950296832525953
236600,9.9016588e-20,1.1949913038813254
236700,9.904257699999998e-20,1.19467773541474
236800,9.907857899999999e-20,1.1942436275756438
236900,9.911602499999999e-20,1.1937924427457618
237000,9.9146343e-20,1.1934273924757868
237100,9.9176503e-20,1.1930644660862864
237200,9.9192765e-20,1.1928688710310675
237300,9.9162375e-20,1.1932344460285464
237400,9.913278399999999e-20,1.193590624873402
237500,9.910258699999999e-20,1.1939543172571268
237600,9.9070869e-20,1.1943365672910367
237700,9.904644999999999e-20,1.1946310200920882
237800,9.908444699999998e-20,1.1941729018278724
237900,9.916489499999999e-20,1.1932041232938329
238000,9.923875799999999e-20,1.1923160263654247
238100,9.932291599999999e-20,1.191305756669488
238200,9.938709199999998e-20,1.1905365095097058
238300,9.941453699999999e-20,1.1902078425411768
238400,9.940197699999999e-20,1.190358232009812
238500,9.933203599999998e-20,1.191196378980896
238600,9.924610599999999e-20,1.1922277494695863
238700,9.9155074e-20,1.1933223064308336
238800,9.902876599999999e-20,1.1948443505799113
238900,9.890736999999999e-20,1.1963108674308092
239000,9.882274099999998e-20,1.1973353542177099
239100,9.876841299999999e-20,1.1979939537957343
239200,9.877235e-20,1.1979462025556746
239300,9.882546699999998e-20,1.1973023269396745
239400,9.892725699999999e-20,1.1960703772469907
239500,9.905050099999998e-20,1.1945821616793237
239600,9.9209073e-20,1.192672787094785
239700,9.9383043e-20,1.1905850135822464
239800,9.954950599999998e-20,1.1885941613813735
239900,9.9693824e-20,1.1868735379234725
240000,9.981333e-20,1.1854525001820897
240100,9.9873678e-20,1.1847361984606193
240200,9.9870938e-20,1.1847687021824105
240300,9.9807363e-20,1.1855233726593897
240400,9.9709478e-20,1.186687203397053
240500,9.9591085e-20,1.1880979266367064
240600,9.944461699999999e-20,1.1898478285657232
240700,9.930942599999999e-20,1.1914675813351292
240800,9.918894099999999e-20,1.1929148593289245
240900,9.9110123e-20,1.1938635329914784
241000,9.907618199999998e-20,1.194272520513558
241100,9.909153599999998e-20,1.1940874708007352
241200,9.913828499999999e-20,1.1935243947381176
241300,9.920634599999998e-20,1.1927055714762442
241400,9.930480199999999e-20,1.1915230604860376
241500,9.9415688e-20,1.1901940627318295
241600,9.952441e-20,1.1888938763867074
241700,9.963890800000001e-20,1.187527683462769
241800,9.976633899999999e-20,1.1860108608375415
241900,9.989436e-20,1.1844909121996476
242000,9.9976602e-20,1.1835165351989057
242100,1.0001052999999999e-19,1.1831150339869212
242200,9.9990384e-20,1.1833534072636425
242300,9.990124499999998e-20,1.1844092793838557
242400,9.9779199e-20,1.1858580023277194
242500,9.963020399999998e-20,1.187631429521112
242600,9.9437225e-20,1.1899362798992026
242700,9.921945699999999e-20,1.1925479656676612
242800,9.897505699999998e-20,1.1954927351039566
242900,9.874509599999998e-20,1.1982768399961858
243000,9.854328999999999e-20,1.2007307813652253
243100,9.837510999999999e-20,1.202783525222996
243200,9.828666199999999e-20,1.2038659080720433
243300,9.8321673e-20,1.203437227924305
243400,9.8441153e-20,1.201976592045808
243500,9.8629273e-20,1.1996840086208482
243600,9.887753199999998e-20,1.1966718748603071
243700,9.920767099999999e-20,1.1926896419128719
243800,9.954385599999999e-20,1.1886616246812862
243900,9.985432699999998e-20,1.1849657912170397
244000,1.0010927999999999e-19,1.181947983243911
244100,1.0027885999999999e-19,1.1799492096340145
244200,1.0037035e-19,1.1788736574097827
244300,1.0039065999999999e-19,1.1786351598843956
244400,1.0030889999999999e-19,1.1795958444365355
244500,1.0013517999999999e-19,1.1816422719767419
244600,9.989382999999999e-20,1.1844971966737086
244700,9.9614119e-20,1.187823200042556
244800,9.931257499999998e-20,1.1914298023185885
244900,9.903701699999999e-20,1.1947448053690874
245000,9.881183699999999e-20,1.1974674815528428
245100,9.8663793e-20,1.1992642691123783
245200,9.856572899999999e-20,1.2004574287681673
245300,9.8534468e-20,1.2008382853399076
245400,9.857863900000001e-20,1.200300215140929
245500,9.867327099999998e-20,1.1991490745249542
245600,9.88211e-20,1.1973552368876685
245700,9.9011436e-20,1.1950534845287972
245800,9.9212154e-20,1.1926357490434083
245900,9.936336099999999e-20,1.1908208459252903
246000,9.947419099999998e-20,1.1894940829425797
246100,9.956468199999998e-20,1.1884129916670654
246200,9.9592758e-20,1.1880779684803988
246300,9.955131599999998e-20,1.1885725508641192
246400,9.945373699999999e-20,1.1897387184153774
246500,9.936016599999999e-20,1.1908591376548223
246600,9.927812699999998e-20,1.1918432103377616
246700,9.9188897e-20,1.1929153885036143
246800,9.9122375e-20,1.193715965744364
246900,9.9097824e-20,1.1940117030218542
247000,9.9112453e-20,1.1938354668711508
247100,9.915899699999998e-20,1.1932750953501476
247200,9.9198104e-20,1.1928046689279463
247300,9.924760699999998e-20,1.192209718467066
247400,9.930548e-20,1.1915149254603068
247500,9.936099900000001e-20,1.1908491540025676
247600,9.9400603e-20,1.190374686157588
247700,9.942145899999999e-20,1.190124976942855
247800,9.9420819e-20,1.1901326381147592
247900,9.940891599999999e-20,1.1902751419198656
248000,9.938471699999999e-20,1.1905649598016161
248100,9.9315298e-20,1.1913971360182596
248200,9.919718599999999e-20,1.1928157074939605
248300,9.905013099999998e-20,1.1945866240197098
248400,9.888886999999998e-20,1.196534671697634
248500,9.872921299999999e-20,1.19846961202861
248600,9.857756599999999e-20,1.200313280204139
248700,9.847012699999999e-20,1.2016229206244449
248800,9.846099099999999e-20,1.2017344168311286
248900,9.8519358e-20,1.2010224589567462
249000,9.862625799999999e-20,1.1997206829037355
249100,9.877820399999999e-20,1.1978752073686214
249200,9.8930404e-20,1.1960323299599582
249300,9.9068619e-20,1.19436369250287
249400,9.9178391e-20,1.1930417544281393
249500,9.924274699999998e-20,1.1922681019702126
249600,9.928367199999998e-20,1.191776645811408
249700,9.9301083e-20,1.1915676851177945
249800,9.929192699999999e-20,1.191677563071165
249900,9.926835699999998e-20,1.1919605116462237
250000,9.920803599999998e-20,1.1926852538437511
250100,9.9123779e-20,1.1936990578214335
250200,9.901277599999999e-20,1.195037311144574
250300,9.889329499999999e-20,1.1964811325176292
250400,9.877938199999999e-20,1.197860922029255
250500,9.8664835e-20,1.1992516036741965
250600,9.8584538e-20,1.2002283928134856
250700,9.8545516e-20,1.2007036586017774
250800,9.8547119e-20,1.2006841275593252
250900,9.8622858e-20,1.19976204299413
251000,9.8769259e-20,1.1979836924766236
251100,9.894817599999998e-20,1.1958175115830332
251200,9.915778899999999e-20,1.1932896325471718
251300,9.937636399999999e-20,1.1906650317775764
251400,9.9580693e-20,1.188221913659508
251500,9.971757099999999e-20,1.1865908927926052
251600,9.9790718e-20,1.1857211168678032
251700,9.981172599999999e-20,1.1854715507073788
251800,9.9804968e-20,1.185551821428368
251900,9.9764264e-20,1.186035528713969
252000,9.969761599999999e-20,1.1868283951744643
252100,9.9610343e-20,1.1878682277000088
252200,9.949197599999998e-20,1.1892814511996426
252300,9.933357299999999e-20,1.1911779474599187
252400,9.915454499999999e-20,1.193328672931735
252500,9.903691999999999e-20,1.1947459755412426
252600,9.8961453e-20,1.1956570767003591
252700,9.8940695e-20,1.1959079284818042
252800,9.8984409e-20,1.1953797855175352
252900,9.906645499999999e-20,1.1943897820912235
253000,9.915439999999998e-20,1.1933304180147326
253100,9.9250543e-20,1.1921744508742889
253200,9.9344945e-20,1.191041593510369
253300,9.943963199999999e-20,1.189907476729198
253400,9.9474548e-20,1.1894898140175514
253500,9.946488699999998e-20,1.1896053488705016
253600,9.9455268e-20,1.189720403749754
253700,9.944605499999999e-20,1.1898306232459397
253800,9.941357099999999e-20,1.1902194077707962
253900,9.9354738e-20,1.1909241972939426
254000,9.9290979e-20,1.1916889408452704
254100,9.922086300000001e-20,1.19253106677776
254200,9.914598199999999e-20,1.193431737859029
254300,9.9080259e-20,1.1942233780394134
254400,9.903058599999998e-20,1.194822391538711
254500,9.9002743e-20,1.1951584169743659
254600,9.9022519e-20,1.194919729319348
254700,9.9081874e-20,1.194203912614733
254800,9.9144544e-20,1.1934490474836414
254900,9.919528099999999e-20,1.1928386149740329
255000,9.922430999999999e-20,1.192489638879827
255100,9.9241493e-20,1.1922831672836682
255200,9.9236164e-20,1.1923471931059326
255300,9.9228149e-20,1.1924435031031364
255400,9.920948599999998e-20,1.192667822107253
255500,9.915979400000001e-20,1.193265504363593
255600,9.910967699999998e-20,1.1938689054551153
255700,9.905735099999998e-20,1.1944995541017447
255800,9.8997498e-20,1.1952217378261416
255900,9.893356599999998e-20,1.1959941037604973
256000,9.892475599999998e-20,1.1961006161086716
256100,9.8975709e-20,1.1954848598255556
256200,9.9043529e-20,1.1946662522495537
256300,9.9169884e-20,1.1931440960443191
256400,9.933128399999999e-20,1.1912053970831586
256500,9.952433300000001e-20,1.1888947962102894
256600,9.9718669e-20,1.186577827267229
